Gene1	Gene2	Correlation	source
AT1G06040	AT3G26782	0.601736761310092	GENIE&WGCNA
AT5G61420	AT3G45160	0.601722207094817	GENIE&WGCNA
AT4G36990	AT2G43020	0.601701003132638	GENIE&WGCNA
AT4G36900	AT1G72130	0.601679906345562	GENIE&WGCNA
AT1G20980	AT4G38200	0.601589730104903	GENIE&WGCNA
AT2G02070	AT2G18890	0.601570857104357	GENIE&WGCNA
AT1G14580	AT1G49010	0.601568828340753	GENIE&WGCNA
AT2G27050	AT2G16650	0.601558281681407	GENIE&WGCNA
AT1G70000	AT1G18773	0.601513715093798	GENIE&WGCNA
AT2G46830	AT2G40435	0.601480325667045	GENIE&WGCNA
AT4G31920	AT5G48520	0.601469550838437	GENIE&WGCNA
AT3G60030	AT4G16480	0.6013850571162	GENIE&WGCNA
AT1G14410	AT3G57910	0.601365943764023	GENIE&WGCNA
AT3G48590	AT2G34200	0.601328470781757	GENIE&WGCNA
AT1G20980	AT2G42960	0.601315084501987	GENIE&WGCNA
AT5G04410	AT2G40830	0.601263017336748	GENIE&WGCNA
AT5G49450	AT2G29300	0.601234227973236	GENIE&WGCNA
AT5G52660	AT5G02950	0.601213742043774	GENIE&WGCNA
AT1G05805	AT3G52430	0.601169275367755	GENIE&WGCNA
AT3G50700	AT2G39730	0.601083337651104	GENIE&WGCNA
AT1G14685	AT2G36410	0.60104779571014	GENIE&WGCNA
AT4G00180	AT2G26270	0.601031413390338	GENIE&WGCNA
AT1G76350	AT3G53000	0.600951001166141	GENIE&WGCNA
AT2G44730	AT1G50490	0.600889814599968	GENIE&WGCNA
AT1G75710	AT1G35220	0.600874392044441	GENIE&WGCNA
AT5G04410	AT1G66510	0.600831914390526	GENIE&WGCNA
AT5G41920	AT3G13980	0.600816376895544	GENIE&WGCNA
AT3G50700	AT2G40810	0.600791290128641	GENIE&WGCNA
AT1G32870	AT3G19830	0.600783991141962	GENIE&WGCNA
AT1G63100	AT3G57060	0.600761956430388	GENIE&WGCNA
AT2G22300	AT5G05680	0.600741099178784	GENIE&WGCNA
AT1G72010	AT5G58590	0.600722585899473	GENIE&WGCNA
AT4G36990	AT1G54050	0.60068686301464	GENIE&WGCNA
AT1G19700	AT5G51220	0.60064155003023	GENIE&WGCNA
AT1G19220	AT2G14880	0.600634265953146	GENIE&WGCNA
AT4G00050	AT1G57590	0.600612872808653	GENIE&WGCNA
AT4G00180	AT4G15215	0.600609789595662	GENIE&WGCNA
AT2G40750	AT5G40780	0.600598905252292	GENIE&WGCNA
AT5G61420	AT1G25425	0.600589150875337	GENIE&WGCNA
AT2G23320	AT1G04280	0.600437104162586	GENIE&WGCNA
AT1G14920	AT2G40610	0.600427311136871	GENIE&WGCNA
AT1G20980	AT1G59870	0.600411944505924	GENIE&WGCNA
AT5G07690	AT5G44400	0.600392724105951	GENIE&WGCNA
AT1G06180	AT3G63530	0.600376395673634	GENIE&WGCNA
AT4G27410	AT1G52030	0.600161870042561	GENIE&WGCNA
AT4G36990	AT3G06660	0.600107423142575	GENIE&WGCNA
AT1G27660	AT5G16720	0.60010056794091	GENIE&WGCNA
AT2G44730	AT2G35940	0.600086429272331	GENIE&WGCNA
AT1G58110	AT5G15010	0.600060047451668	GENIE&WGCNA
AT4G00180	AT5G62390	0.600056505865269	GENIE&WGCNA
AT2G22300	AT4G38200	0.599974656621307	GENIE&WGCNA
AT3G01470	AT1G70420	0.599908749598751	GENIE&WGCNA
AT5G52660	AT3G21560	0.599893316914656	GENIE&WGCNA
AT1G14580	AT1G05620	0.599888027860618	GENIE&WGCNA
AT5G16600	AT2G25000	0.599882520368079	GENIE&WGCNA
AT2G22300	AT5G03330	0.599872919003283	GENIE&WGCNA
AT5G60890	AT5G52510	0.599867598028447	GENIE&WGCNA
AT3G60030	AT1G65920	0.599856022527993	GENIE&WGCNA
AT4G36990	AT2G37585	0.59985409102575	GENIE&WGCNA
AT1G19220	AT5G65900	0.599738312682816	GENIE&WGCNA
AT4G28140	AT5G22290	0.599730329782712	GENIE&WGCNA
AT4G27240	AT3G10820	0.59971859219848	GENIE&WGCNA
AT4G34000	AT1G15500	0.599668607280852	GENIE&WGCNA
AT5G23280	AT4G27520	0.599650545573234	GENIE&WGCNA
AT5G62020	AT1G26800	0.599619943084158	GENIE&WGCNA
AT1G45249	AT1G73990	0.599535794549845	GENIE&WGCNA
AT1G63100	AT2G22910	0.599534486022777	GENIE&WGCNA
AT5G52660	AT2G47990	0.59952989558029	GENIE&WGCNA
AT2G22300	AT1G18570	0.599486063492206	GENIE&WGCNA
AT5G23280	AT5G44050	0.599477535984459	GENIE&WGCNA
AT1G01250	AT1G63780	0.599476482810219	GENIE&WGCNA
AT3G46640	AT2G34310	0.599448405636144	GENIE&WGCNA
AT1G12860	AT1G27330	0.599433423686172	GENIE&WGCNA
AT5G62020	AT1G71000	0.599401447707202	GENIE&WGCNA
AT5G23280	AT5G41600	0.599351435901059	GENIE&WGCNA
AT2G22300	AT5G14950	0.599299851715137	GENIE&WGCNA
AT1G10240	AT3G53940	0.599273372656803	GENIE&WGCNA
AT1G32870	AT1G03360	0.599264156621442	GENIE&WGCNA
AT4G27410	AT3G18750	0.599159508470276	GENIE&WGCNA
AT1G06180	AT5G46330	0.599108303902318	GENIE&WGCNA
AT4G37740	AT2G16270	0.599094200218788	GENIE&WGCNA
AT2G22300	AT1G05620	0.599092780193086	GENIE&WGCNA
AT2G01930	AT3G29240	0.599078959696433	GENIE&WGCNA
AT1G32870	AT2G07050	0.599055372341311	GENIE&WGCNA
AT5G47390	AT4G30790	0.598971089057736	GENIE&WGCNA
AT4G17810	AT5G04530	0.598969341416863	GENIE&WGCNA
AT5G61420	AT1G71180	0.598788507261136	GENIE&WGCNA
AT1G70000	AT1G23080	0.59874401906605	GENIE&WGCNA
AT1G14580	AT3G53380	0.598671536935824	GENIE&WGCNA
AT2G37060	AT2G34680	0.598647310016058	GENIE&WGCNA
AT2G40750	AT3G25010	0.598639430828279	GENIE&WGCNA
AT1G18570	AT1G01960	0.598552984592132	GENIE&WGCNA
AT1G63100	AT5G47500	0.598513512474752	GENIE&WGCNA
AT4G00050	AT4G31390	0.598499337897541	GENIE&WGCNA
AT1G63100	AT4G38660	0.598460285981633	GENIE&WGCNA
AT1G19700	AT2G17300	0.598440184252255	GENIE&WGCNA
AT1G01250	AT3G18060	0.598424600218566	GENIE&WGCNA
AT4G34680	AT1G02090	0.598378246540346	GENIE&WGCNA
AT5G08790	AT4G23770	0.598332674904791	GENIE&WGCNA
AT4G00180	AT2G20590	0.598327866172003	GENIE&WGCNA
AT1G70000	AT5G46330	0.598327486781196	GENIE&WGCNA
AT4G36990	AT5G18065	0.59830802307246	GENIE&WGCNA
AT4G18880	AT4G15233	0.598298156078228	GENIE&WGCNA
AT1G45249	AT5G22290	0.598272230278786	GENIE&WGCNA
AT3G56400	AT5G44568	0.598246900675069	GENIE&WGCNA
AT3G19580	AT5G13310	0.598217465933036	GENIE&WGCNA
AT2G35940	AT1G13930	0.598207306617942	GENIE&WGCNA
AT3G54390	AT1G73390	0.598194067169734	GENIE&WGCNA
AT5G57150	AT4G15490	0.59818194267399	GENIE&WGCNA
AT3G61950	AT3G45160	0.598169245772667	GENIE&WGCNA
AT5G06960	AT2G45220	0.598096830330081	GENIE&WGCNA
AT4G24020	AT1G29050	0.598025985030194	GENIE&WGCNA
AT4G36900	AT3G19170	0.597980962453948	GENIE&WGCNA
AT5G04410	AT1G62740	0.597977705735075	GENIE&WGCNA
AT2G22300	AT4G34390	0.597891592384722	GENIE&WGCNA
AT4G00180	AT2G35940	0.597882560665572	GENIE&WGCNA
AT3G10800	AT4G36990	0.597789635936525	GENIE&WGCNA
AT2G27110	AT5G48520	0.597759192716532	GENIE&WGCNA
AT5G22290	AT1G27910	0.597691234034554	GENIE&WGCNA
AT2G22300	AT5G10790	0.597690612837055	GENIE&WGCNA
AT1G32870	AT4G26700	0.597683125654281	GENIE&WGCNA
AT1G63100	AT4G31805	0.597634296623078	GENIE&WGCNA
AT3G02830	AT2G37180	0.597509578157265	GENIE&WGCNA
AT2G40340	AT2G27820	0.597449489189232	GENIE&WGCNA
AT3G60030	AT3G60070	0.597407524724298	GENIE&WGCNA
AT5G46880	AT2G22330	0.597373993422603	GENIE&WGCNA
AT1G20980	AT2G18760	0.597364067044019	GENIE&WGCNA
AT5G04410	AT5G64510	0.597346348959418	GENIE&WGCNA
AT1G63100	AT2G19170	0.597326513494652	GENIE&WGCNA
AT4G00180	AT4G03420	0.597308488751296	GENIE&WGCNA
AT1G19700	AT1G53670	0.597274722047943	GENIE&WGCNA
AT1G32870	AT5G24155	0.597240471405254	GENIE&WGCNA
AT3G56400	AT4G10500	0.597182061478493	GENIE&WGCNA
AT5G56270	AT3G57980	0.597165119187653	GENIE&WGCNA
AT1G50640	AT1G31130	0.597131767655928	GENIE&WGCNA
AT4G00050	AT3G51250	0.597112107719943	GENIE&WGCNA
AT1G14685	AT1G77210	0.597051580463025	GENIE&WGCNA
AT2G20180	AT3G02700	0.59699729435945	GENIE&WGCNA
AT1G27660	AT1G17620	0.596948245131647	GENIE&WGCNA
AT5G65310	AT5G66230	0.596932225579062	GENIE&WGCNA
AT3G61950	AT1G25425	0.596907301413336	GENIE&WGCNA
AT2G22300	AT4G36500	0.596850283159826	GENIE&WGCNA
AT3G50700	AT1G61970	0.596838886781824	GENIE&WGCNA
AT3G56400	AT3G22231	0.596821408007595	GENIE&WGCNA
AT3G61830	AT4G04770	0.596810207840361	GENIE&WGCNA
AT4G00180	AT1G53040	0.596787394156376	GENIE&WGCNA
AT2G37060	AT5G24155	0.596742943418201	GENIE&WGCNA
AT1G75710	AT4G00380	0.596699185980146	GENIE&WGCNA
AT4G18880	AT5G03320	0.596683318914412	GENIE&WGCNA
AT1G63100	AT2G26270	0.596608346154936	GENIE&WGCNA
AT5G05410	AT2G25140	0.596579689225876	GENIE&WGCNA
AT2G43500	AT4G23300	0.596548218094373	GENIE&WGCNA
AT5G22290	AT5G14570	0.596536685606727	GENIE&WGCNA
AT4G00050	AT1G70505	0.596487865887944	GENIE&WGCNA
AT4G00050	AT5G25265	0.596464347658467	GENIE&WGCNA
AT4G13640	AT1G34420	0.596448539478208	GENIE&WGCNA
AT3G56400	AT3G44400	0.596446171176408	GENIE&WGCNA
AT4G00180	AT3G54750	0.596408306174383	GENIE&WGCNA
AT4G00180	AT3G02640	0.596391282410052	GENIE&WGCNA
AT2G22300	AT1G63860	0.596353301176106	GENIE&WGCNA
AT5G05410	AT5G04410	0.596321417745115	GENIE&WGCNA
AT1G52880	AT1G21080	0.596304165457129	GENIE&WGCNA
AT5G62020	AT4G22740	0.596280154565275	GENIE&WGCNA
AT4G36990	AT3G59670	0.596256310283027	GENIE&WGCNA
AT5G04410	AT2G19310	0.596249997792235	GENIE&WGCNA
AT2G46270	AT2G38280	0.596209638199521	GENIE&WGCNA
AT1G66140	AT4G31500	0.596194139829829	GENIE&WGCNA
AT2G40750	AT3G11010	0.596173738270888	GENIE&WGCNA
AT2G40950	AT2G22125	0.596122519976735	GENIE&WGCNA
AT2G35940	AT5G36160	0.596101629303936	GENIE&WGCNA
AT3G61630	AT5G59000	0.596089445129454	GENIE&WGCNA
AT4G31060	AT2G22830	0.596043233557911	GENIE&WGCNA
AT3G60630	AT1G07890	0.596036869239461	GENIE&WGCNA
AT4G17810	AT4G28260	0.595907953621158	GENIE&WGCNA
AT3G10800	AT3G23990	0.595900469668532	GENIE&WGCNA
AT1G18570	AT1G63860	0.595871380568539	GENIE&WGCNA
AT5G08790	AT3G52750	0.595852792970591	GENIE&WGCNA
AT1G76890	AT2G22980	0.59584555325775	GENIE&WGCNA
AT5G46690	AT3G47420	0.59577084984011	GENIE&WGCNA
AT2G36010	AT1G62085	0.595761923045225	GENIE&WGCNA
AT2G47890	AT2G05070	0.595597964116375	GENIE&WGCNA
AT1G20980	AT5G03330	0.595588675953811	GENIE&WGCNA
AT3G56400	AT4G15233	0.595584292481465	GENIE&WGCNA
AT1G50420	AT3G17170	0.595543687880356	GENIE&WGCNA
AT5G60120	AT2G30950	0.595515293867931	GENIE&WGCNA
AT1G52880	AT5G38880	0.595501865961918	GENIE&WGCNA
AT1G45249	AT2G41312	0.595495795844455	GENIE&WGCNA
AT2G22300	AT4G01395	0.595487810894888	GENIE&WGCNA
AT4G36990	AT4G02110	0.595468763040092	GENIE&WGCNA
AT5G04410	AT1G56300	0.595466626885237	GENIE&WGCNA
AT1G63100	AT5G38690	0.59545162711341	GENIE&WGCNA
AT5G03150	AT3G01750	0.59539080797825	GENIE&WGCNA
AT1G22640	AT3G54960	0.595309650711818	GENIE&WGCNA
AT5G22290	AT1G77230	0.59529580500017	GENIE&WGCNA
AT1G12860	AT1G65010	0.595266236295436	GENIE&WGCNA
AT1G20980	AT2G22300	0.595215480251902	GENIE&WGCNA
AT2G35940	AT1G49740	0.595205298462764	GENIE&WGCNA
AT5G49450	AT3G07350	0.595121426958107	GENIE&WGCNA
AT1G50640	AT5G48540	0.595120162949207	GENIE&WGCNA
AT3G56400	AT5G24530	0.595075936162656	GENIE&WGCNA
AT4G34680	AT5G48570	0.595058133893197	GENIE&WGCNA
AT2G22300	AT4G00230	0.594975682164296	GENIE&WGCNA
AT1G66140	AT3G06750	0.594894206095705	GENIE&WGCNA
AT5G65310	AT2G35940	0.594886994781144	GENIE&WGCNA
AT2G45190	AT1G04280	0.594882203103462	GENIE&WGCNA
AT5G52660	AT1G10900	0.594880515854773	GENIE&WGCNA
AT1G19700	AT1G15830	0.594866776060904	GENIE&WGCNA
AT3G08505	AT1G05070	0.594834141977558	GENIE&WGCNA
AT2G40950	AT1G17620	0.59478091584935	GENIE&WGCNA
AT5G22290	AT2G37090	0.59463270975351	GENIE&WGCNA
AT3G28910	AT5G56010	0.594593429666665	GENIE&WGCNA
AT5G22290	AT5G23730	0.594572031122549	GENIE&WGCNA
AT4G36990	AT4G32610	0.594569498288196	GENIE&WGCNA
AT5G62020	AT1G07400	0.594509203803386	GENIE&WGCNA
AT5G06960	AT3G27220	0.594415481372344	GENIE&WGCNA
AT3G10500	AT4G23700	0.594309480425301	GENIE&WGCNA
AT2G36010	AT3G07410	0.59424161590953	GENIE&WGCNA
AT5G62020	AT4G36990	0.594168348051014	GENIE&WGCNA
AT3G56400	AT3G15260	0.594167146281419	GENIE&WGCNA
AT1G22640	AT2G23350	0.594099287695041	GENIE&WGCNA
AT3G61830	AT1G08260	0.59402022396174	GENIE&WGCNA
AT5G04410	AT3G53680	0.594014201013214	GENIE&WGCNA
AT2G02740	AT2G18400	0.593980161948815	GENIE&WGCNA
AT1G20980	AT5G05680	0.593973867884373	GENIE&WGCNA
AT1G20980	AT1G01960	0.593928184549379	GENIE&WGCNA
AT1G49010	AT3G60360	0.593923221509082	GENIE&WGCNA
AT4G31650	AT1G34270	0.593911388879016	GENIE&WGCNA
AT4G34680	AT3G53680	0.593899152715317	GENIE&WGCNA
AT5G16600	AT1G33960	0.593858480453859	GENIE&WGCNA
AT1G14350	AT5G44400	0.593844388678719	GENIE&WGCNA
AT5G62020	AT5G02430	0.593841293601927	GENIE&WGCNA
AT3G60630	AT1G53670	0.593814166499371	GENIE&WGCNA
AT5G65310	AT2G34060	0.59380738831491	GENIE&WGCNA
AT3G60030	AT2G45190	0.593737215670937	GENIE&WGCNA
AT1G18710	AT2G40820	0.593724997426288	GENIE&WGCNA
AT4G36900	AT3G14810	0.593695371379369	GENIE&WGCNA
AT2G22300	AT3G60860	0.593570412748978	GENIE&WGCNA
AT2G46270	AT2G16900	0.593416734953315	GENIE&WGCNA
AT3G50700	AT2G04690	0.593366459862885	GENIE&WGCNA
AT1G45249	AT5G24850	0.593363973969276	GENIE&WGCNA
AT1G32240	AT5G50950	0.593255474970571	GENIE&WGCNA
AT1G66140	AT2G40435	0.59323009737405	GENIE&WGCNA
AT2G40340	AT4G11820	0.593227671587441	GENIE&WGCNA
AT1G77450	AT5G43150	0.593208440075219	GENIE&WGCNA
AT4G30080	AT5G28770	0.593175510717814	GENIE&WGCNA
AT2G42380	AT5G47050	0.593141652526662	GENIE&WGCNA
AT4G37740	AT5G53450	0.59313874519019	GENIE&WGCNA
AT5G08520	AT2G40810	0.593105652725259	GENIE&WGCNA
AT4G34680	AT1G56300	0.593079538899812	GENIE&WGCNA
AT5G63470	AT1G01240	0.593032743353313	GENIE&WGCNA
AT3G56400	AT1G10340	0.593018952105727	GENIE&WGCNA
AT1G29280	AT5G13170	0.593002726712519	GENIE&WGCNA
AT5G08790	AT1G67660	0.592995900853019	GENIE&WGCNA
AT2G40950	AT5G65900	0.592974224067488	GENIE&WGCNA
AT4G24020	AT3G16740	0.592929130072223	GENIE&WGCNA
AT4G00050	AT2G20830	0.592861699370528	GENIE&WGCNA
AT5G62020	AT2G43020	0.59286043149415	GENIE&WGCNA
AT3G47640	AT5G55540	0.592852519538074	GENIE&WGCNA
AT3G56400	AT1G01560	0.592791303688892	GENIE&WGCNA
AT2G40950	AT5G09590	0.592769739065915	GENIE&WGCNA
AT1G45249	AT5G59130	0.592705123563732	GENIE&WGCNA
AT1G63100	AT5G13740	0.592687913503634	GENIE&WGCNA
AT1G14920	AT5G08620	0.592646098671217	GENIE&WGCNA
AT2G25900	AT1G30200	0.592618550690253	GENIE&WGCNA
AT2G22300	AT5G47580	0.592568575309118	GENIE&WGCNA
AT1G49720	AT4G25620	0.592483673529194	GENIE&WGCNA
AT1G32870	AT2G40460	0.592382430876245	GENIE&WGCNA
AT5G65310	AT5G01630	0.592373591127656	GENIE&WGCNA
AT1G19700	AT2G48030	0.592314968690668	GENIE&WGCNA
AT3G04670	AT1G21910	0.592308818774358	GENIE&WGCNA
AT3G20310	AT5G65280	0.592280748283026	GENIE&WGCNA
AT1G63100	AT4G40000	0.592219416924332	GENIE&WGCNA
AT4G24020	AT5G64330	0.59220462014777	GENIE&WGCNA
AT4G01460	AT3G18440	0.592177240991924	GENIE&WGCNA
AT5G61420	AT3G13980	0.592165003185494	GENIE&WGCNA
AT1G75390	AT5G42680	0.592164551367419	GENIE&WGCNA
AT2G01930	AT1G21920	0.592116334978956	GENIE&WGCNA
AT2G46510	AT5G46880	0.592074940615161	GENIE&WGCNA
AT4G27240	AT1G78820	0.592043698751116	GENIE&WGCNA
AT4G00050	AT5G47050	0.592021423541787	GENIE&WGCNA
AT5G22290	AT5G43400	0.591988306002298	GENIE&WGCNA
AT1G75710	AT1G01960	0.591973937868118	GENIE&WGCNA
AT2G22800	AT3G22160	0.591947314559879	GENIE&WGCNA
AT3G47620	AT2G22980	0.591930901838487	GENIE&WGCNA
AT2G36400	AT4G38200	0.591924477872014	GENIE&WGCNA
AT1G06040	AT1G75900	0.591921670113867	GENIE&WGCNA
AT1G63100	AT3G51000	0.591912840053085	GENIE&WGCNA
AT4G17810	AT4G14480	0.59190644764607	GENIE&WGCNA
AT5G05410	AT4G02920	0.591868558965433	GENIE&WGCNA
AT4G34000	AT1G64780	0.591807864995727	GENIE&WGCNA
AT1G18570	AT4G14713	0.591802681228906	GENIE&WGCNA
AT4G37740	AT1G35220	0.591747703639625	GENIE&WGCNA
AT3G60630	AT4G01070	0.591691517173253	GENIE&WGCNA
AT3G61830	AT4G31805	0.591689642624025	GENIE&WGCNA
AT5G56780	AT4G20430	0.591679200258643	GENIE&WGCNA
AT4G24020	AT1G27300	0.591672224596234	GENIE&WGCNA
AT1G68520	AT2G46940	0.591616477110621	GENIE&WGCNA
AT2G22300	AT3G45640	0.591585458509523	GENIE&WGCNA
AT1G18570	AT4G36500	0.591547555955757	GENIE&WGCNA
AT3G50700	AT4G30790	0.591518070127782	GENIE&WGCNA
AT3G61830	AT5G44040	0.591470037342508	GENIE&WGCNA
AT3G04670	AT1G28580	0.591465316279247	GENIE&WGCNA
AT1G27660	AT5G05180	0.591427045411085	GENIE&WGCNA
AT2G46510	AT1G13609	0.591343532120668	GENIE&WGCNA
AT5G52510	AT4G36010	0.591287611267909	GENIE&WGCNA
AT3G10800	AT4G09150	0.59128207089797	GENIE&WGCNA
AT3G56400	AT3G25010	0.59128055655539	GENIE&WGCNA
AT2G37060	AT5G10560	0.591200705109193	GENIE&WGCNA
AT2G42380	AT4G10430	0.591152349255988	GENIE&WGCNA
AT1G18570	AT3G04980	0.591067129995018	GENIE&WGCNA
AT4G34680	AT3G44110	0.591005441410485	GENIE&WGCNA
AT3G56400	AT3G26220	0.590965999585808	GENIE&WGCNA
AT4G00050	AT4G20410	0.590943430926878	GENIE&WGCNA
AT1G14580	AT3G47640	0.590903847087359	GENIE&WGCNA
AT5G16600	AT5G26690	0.59089873372254	GENIE&WGCNA
AT2G42380	AT3G51250	0.590867876850359	GENIE&WGCNA
AT4G36990	AT1G30070	0.5908555830085	GENIE&WGCNA
AT1G32240	AT2G37090	0.590840596468821	GENIE&WGCNA
AT2G45660	AT5G27690	0.590817952873868	GENIE&WGCNA
AT2G22300	AT5G60820	0.590773546552473	GENIE&WGCNA
AT3G16857	AT5G65750	0.590759305946591	GENIE&WGCNA
AT1G75390	AT5G25440	0.590750432561299	GENIE&WGCNA
AT1G58100	AT1G49500	0.590700137234367	GENIE&WGCNA
AT4G36990	AT5G22060	0.590633697791195	GENIE&WGCNA
AT5G04410	AT2G36460	0.5906306567232	GENIE&WGCNA
AT2G37060	AT3G55640	0.590627960399063	GENIE&WGCNA
AT1G75710	AT3G61830	0.590589319896644	GENIE&WGCNA
AT2G47890	AT4G18130	0.590589009593832	GENIE&WGCNA
AT5G52510	AT3G44550	0.590539683210342	GENIE&WGCNA
AT5G45260	AT5G46500	0.590532849120956	GENIE&WGCNA
AT5G13330	AT5G13170	0.590502132819006	GENIE&WGCNA
AT5G52660	AT2G22080	0.590404235223652	GENIE&WGCNA
AT2G46830	AT3G18950	0.590371198974145	GENIE&WGCNA
AT2G37060	AT5G36160	0.590368939567653	GENIE&WGCNA
AT3G19290	AT3G14067	0.590323543426097	GENIE&WGCNA
AT4G31650	AT5G44280	0.590285859423156	GENIE&WGCNA
AT5G47390	AT5G04040	0.590261833695259	GENIE&WGCNA
AT2G19810	AT4G00380	0.590200406661343	GENIE&WGCNA
AT3G04670	AT5G67480	0.59009752503598	GENIE&WGCNA
AT4G31920	AT2G36010	0.590089712378945	GENIE&WGCNA
AT2G20180	AT2G36320	0.590036797068626	GENIE&WGCNA
AT4G30080	AT1G49500	0.589961543201702	GENIE&WGCNA
AT3G56400	AT3G11010	0.589944096712471	GENIE&WGCNA
AT3G60390	AT5G66620	0.589897503884754	GENIE&WGCNA
AT3G28910	AT5G56030	0.589860799665389	GENIE&WGCNA
AT2G35940	AT4G33270	0.589765825557535	GENIE&WGCNA
AT1G05805	AT3G23480	0.58976519214214	GENIE&WGCNA
AT5G52510	AT2G25620	0.589757021028163	GENIE&WGCNA
AT4G34680	AT5G64510	0.589756054138033	GENIE&WGCNA
AT5G52510	AT2G47990	0.589618850212888	GENIE&WGCNA
AT3G54810	AT5G66620	0.589602443526956	GENIE&WGCNA
AT3G10800	AT3G26440	0.589592276715123	GENIE&WGCNA
AT1G49720	AT2G05620	0.589568422900194	GENIE&WGCNA
AT2G22300	AT2G33540	0.589524726340348	GENIE&WGCNA
AT4G31650	AT5G13200	0.589502792510311	GENIE&WGCNA
AT1G45249	AT3G19450	0.589477451181658	GENIE&WGCNA
AT3G50260	AT1G71360	0.589403045943565	GENIE&WGCNA
AT2G46830	AT4G31000	0.589396910256896	GENIE&WGCNA
AT1G70000	AT4G08230	0.589378810477982	GENIE&WGCNA
AT4G36900	AT5G58370	0.589369656873966	GENIE&WGCNA
AT3G56400	AT3G09010	0.589334440154107	GENIE&WGCNA
AT3G57800	AT2G26030	0.589321195268421	GENIE&WGCNA
AT2G23320	AT5G40910	0.589313719857444	GENIE&WGCNA
AT4G09460	AT5G03320	0.589287730751777	GENIE&WGCNA
AT2G40750	AT4G04500	0.589237918561006	GENIE&WGCNA
AT1G14580	AT2G22300	0.589206263270694	GENIE&WGCNA
AT2G20180	AT3G16520	0.58920116622653	GENIE&WGCNA
AT1G12860	AT5G62390	0.589172150891362	GENIE&WGCNA
AT1G70000	AT1G69530	0.589153830009676	GENIE&WGCNA
AT3G61830	AT3G51290	0.589138299526965	GENIE&WGCNA
AT1G18570	AT5G47580	0.589015833933124	GENIE&WGCNA
AT1G27660	AT1G29520	0.588970037556041	GENIE&WGCNA
AT5G03740	AT1G24267	0.588967128290513	GENIE&WGCNA
AT5G13180	AT1G10500	0.588966963781014	GENIE&WGCNA
AT5G65060	AT2G16650	0.588948523106161	GENIE&WGCNA
AT4G27240	AT5G66130	0.588932155301862	GENIE&WGCNA
AT1G63100	AT1G76540	0.588906631594512	GENIE&WGCNA
AT5G22290	AT1G72120	0.588871269217208	GENIE&WGCNA
AT1G63100	AT1G53670	0.58885647082575	GENIE&WGCNA
AT3G61830	AT5G47500	0.588816333094989	GENIE&WGCNA
AT1G63100	AT1G30610	0.588762585681747	GENIE&WGCNA
AT1G75710	AT3G05370	0.588758149605773	GENIE&WGCNA
AT2G42380	AT4G05020	0.588743427372226	GENIE&WGCNA
AT5G16600	AT4G04500	0.588691764691017	GENIE&WGCNA
AT2G22800	AT2G45220	0.588670856940853	GENIE&WGCNA
AT5G06960	AT1G71750	0.588646678161143	GENIE&WGCNA
AT5G25190	AT2G36970	0.588561383661973	GENIE&WGCNA
AT5G62020	AT2G36460	0.588438752779266	GENIE&WGCNA
AT5G56780	AT5G46880	0.588391527794126	GENIE&WGCNA
AT2G40340	AT3G02720	0.588374080595957	GENIE&WGCNA
AT3G61830	AT5G43020	0.588347412804098	GENIE&WGCNA
AT1G19000	AT3G16520	0.588337753087987	GENIE&WGCNA
AT1G63100	AT3G03130	0.588286406432199	GENIE&WGCNA
AT3G50700	AT2G39400	0.588282073385109	GENIE&WGCNA
AT1G14685	AT2G15890	0.588256439857544	GENIE&WGCNA
AT1G63100	AT5G23400	0.588250460028067	GENIE&WGCNA
AT3G10800	AT5G02430	0.588244669378824	GENIE&WGCNA
AT2G40340	AT5G51220	0.588192570156187	GENIE&WGCNA
AT5G56270	AT3G04980	0.588182922990474	GENIE&WGCNA
AT4G36900	AT5G48450	0.58817465360746	GENIE&WGCNA
AT1G14580	AT4G36890	0.58817315616425	GENIE&WGCNA
AT1G14685	AT5G56550	0.588118203603934	GENIE&WGCNA
AT5G62020	AT5G64510	0.58811598971171	GENIE&WGCNA
AT3G10800	AT2G24100	0.588113846588408	GENIE&WGCNA
AT1G30500	AT3G18750	0.588087572286544	GENIE&WGCNA
AT3G53340	AT3G10820	0.588069171955029	GENIE&WGCNA
AT1G58110	AT1G19360	0.588057062713025	GENIE&WGCNA
AT5G61590	AT3G12150	0.588018101957602	GENIE&WGCNA
AT4G00050	AT4G26700	0.587993556960633	GENIE&WGCNA
AT3G60390	AT2G29450	0.587985998467859	GENIE&WGCNA
AT3G04670	AT4G08950	0.587960744175907	GENIE&WGCNA
AT4G37260	AT1G14685	0.58795985604897	GENIE&WGCNA
AT2G23320	AT3G12360	0.58786774662147	GENIE&WGCNA
AT5G13180	AT1G71340	0.587796484403121	GENIE&WGCNA
AT1G06180	AT1G25275	0.587781702537718	GENIE&WGCNA
AT2G22300	AT5G04720	0.587759394080636	GENIE&WGCNA
AT4G01550	AT2G19310	0.58767433000476	GENIE&WGCNA
AT2G47890	AT1G47530	0.587639358960513	GENIE&WGCNA
AT2G45190	AT3G60070	0.587627375835809	GENIE&WGCNA
AT1G63100	AT4G10430	0.587598005183155	GENIE&WGCNA
AT2G47890	AT5G06220	0.587516974504614	GENIE&WGCNA
AT1G63100	AT4G11450	0.587470731496979	GENIE&WGCNA
AT5G62020	AT5G52640	0.587397279304613	GENIE&WGCNA
