GeneID	classification
AT1G04280	Short–Long Down
AT1G04680	Short–Long Down
AT1G04820	Long Down
AT1G06645	Long Down
AT1G11360	Short–Long Down
AT1G14430	Short–Long Down
AT1G14580	Short–Long Down
AT1G15350	Short–Long Down
AT1G15410	Long Down
AT1G16090	Short–Long Down
AT1G16630	Short–Long Down
AT1G23020	Short–Long Down
AT1G23030	Short–Long Down
AT1G26960	Short–Long Down
AT1G28580	Short–Long Down
AT1G34355	Short–Long Down
AT1G49230	Short–Long Down
AT1G49490	Short–Long Down
AT1G49870	Short–Long Down
AT1G59580	Long Down
AT1G60950	Long Down
AT1G61170	Short–Long Down
AT1G63100	Short–Long Down
AT1G63940	Short–Long Down
AT1G65250	Short–Long Down
AT1G67870	Long Down
AT1G72150	Short–Long Down
AT1G74670	Short–Long Down
AT1G78260	Short–Long Down
AT1G78820	Short–Long Down
AT2G04790	Short–Long Down
AT2G13610	Short–Long Down
AT2G14878	Short–Long Down
AT2G22980	Short–Long Down
AT2G26650	Short–Long Down
AT2G27402	Short–Long Down
AT2G30424	Short–Long Down
AT2G32090	Short–Long Down
AT2G32380	Short–Long Down
AT2G36120	Short–Long Down
AT2G41940	Short–Long Down
AT2G44230	Short–Long Down
AT2G45470	Short–Long Down
AT2G46780	Short–Long Down
AT3G01720	Short–Long Down
AT3G02460	Long Down
AT3G03000	Short–Long Down
AT3G12560	Long Down
AT3G13560	Short–Long Down
AT3G15530	Short–Long Down
AT3G15570	Short–Long Down
AT3G21950	Short–Long Down
AT3G22210	Short–Long Down
AT3G23090	Short–Long Down
AT3G26230	Short–Long Down
AT3G28180	Short–Long Down
AT3G28940	Long Down
AT3G51280	Short–Long Down
AT3G51290	Short–Long Down
AT3G52150	Long Down
AT3G54366	Long Down
AT3G54600	Short–Long Down
AT3G55660	Short–Long Down
AT3G56100	Short–Long Down
AT3G62750	Short–Long Down
AT4G01310	Long Down
AT4G02800	Short–Long Down
AT4G03205	Short–Long Down
AT4G03190	Short–Long Down
AT4G04340	Short–Long Down
AT4G05120	Short–Long Down
AT4G09160	Short–Long Down
AT4G12390	Short–Long Down
AT4G13370	Short–Long Down
AT4G13560	Short–Long Down
AT4G18970	Long Down
AT4G21400	Short–Long Down
AT4G28780	Short–Long Down
AT4G29240	Short–Long Down
AT4G29310	Short–Long Down
AT4G29890	Long Down
AT4G30910	Long Down
AT4G32280	Short–Long Down
AT4G32830	Short–Long Down
AT4G33260	Short–Long Down
AT5G03050	Short–Long Down
AT5G04020	Short–Long Down
AT5G04820	Short–Long Down
AT5G04950	Short–Long Down
AT5G06930	Short–Long Down
AT5G11160	Long Down
AT5G12200	Long Down
AT5G13720	Short–Long Down
AT5G14090	Short–Long Down
AT5G14740	Long Down
AT5G15510	Short–Long Down
AT5G21020	Short–Long Down
AT5G23210	Short–Long Down
AT5G23420	Short–Long Down
AT5G23910	Short–Long Down
AT5G24735	Short–Long Down
AT5G25265	Short–Long Down
AT5G25460	Short–Long Down
AT5G26670	Short–Long Down
AT5G35740	Short–Long Down
AT5G36930	Short–Long Down
AT5G38865	Long Down
AT5G41800	Long Down
AT5G42440	Short–Long Down
AT5G42750	Short–Long Down
AT5G44870	Long Down
AT5G48440	Short–Long Down
AT5G48490	Short–Long Down
AT5G51600	Long Down
AT5G60710	Short–Long Down
AT5G63180	Short–Long Down
AT5G63800	Short–Long Down
AT5G65430	Long Down
AT5G65640	Short–Long Down
AT5G66900	Long Down
AT5G67390	Short–Long Down
AT1G01420	Short–Long Down
AT1G03457	Short–Long Down
AT1G05810	Short–Long Down
AT1G06360	Short–Long Down
AT1G06515	Short–Long Down
AT1G08900	Short–Long Down
AT1G09750	Short–Long Down
AT1G10060	Short–Long Down
AT1G11350	Short–Long Down
AT1G11530	Short–Long Down
AT1G12080	Long Down
AT1G14290	Short–Long Down
AT1G14920	Short–Long Down
AT1G17340	Short–Long Down
AT1G19940	Short–Long Down
AT1G22360	Short–Long Down
AT1G22740	Short–Long Down
AT1G24170	Short–Long Down
AT1G26260	Short–Long Down
AT1G27460	Short–Long Down
AT1G29720	Short–Long Down
AT1G35430	Short–Long Down
AT1G35580	Short–Long Down
AT1G49160	Short–Long Down
AT1G49240	Short–Long Down
AT1G53390	Short–Long Down
AT1G53520	Long Down
AT1G53830	Short–Long Down
AT1G56280	Short–Long Down
AT1G57680	Short–Long Down
AT1G59960	Short–Long Down
AT1G62480	Short–Long Down
AT1G62500	Short–Long Down
AT1G63260	Short–Long Down
AT1G63690	Short–Long Down
AT1G63800	Short–Long Down
AT1G64230	Short–Long Down
AT1G64530	Long Down
AT1G64640	Short–Long Down
AT1G65930	Short–Long Down
AT1G66100	Long Down
AT1G68530	Long Down
AT1G68585	Short–Long Down
AT1G70520	Short–Long Down
AT1G70710	Long Down
AT1G71880	Short–Long Down
AT1G75640	Short–Long Down
AT2G01860	Short–Long Down
AT2G01930	Short–Long Down
AT2G02070	Short–Long Down
AT2G03440	Short–Long Down
AT2G04650	Short–Long Down
AT2G14890	Short–Long Down
AT2G16380	Short–Long Down
AT2G18160	Long Down
AT2G18280	Short–Long Down
AT2G18290	Short–Long Down
AT2G20590	Short–Long Down
AT2G20635	Long Down
AT2G20750	Short–Long Down
AT2G23130	Short–Long Down
AT2G26695	Short–Long Down
AT2G26975	Long Down
AT2G28100	Short–Long Down
AT2G30010	Short–Long Down
AT2G30620	Short–Long Down
AT2G32690	Long Down
AT2G35190	Short–Long Down
AT2G35880	Short–Long Down
AT2G36200	Short–Long Down
AT2G36410	Short–Long Down
AT2G38120	Short–Long Down
AT2G39000	Short–Long Down
AT2G39180	Short–Long Down
AT2G39430	Long Down
AT2G40610	Short–Long Down
AT2G43060	Short–Long Down
AT2G45050	Short–Long Down
AT2G46330	Short–Long Down
AT2G47240	Short–Long Down
AT2G47440	Short–Long Down
AT2G47750	Short–Long Down
AT3G01490	Short–Long Down
AT3G01750	Short–Long Down
AT3G03150	Short–Long Down
AT3G05945	Short–Long Down
AT3G06470	Short–Long Down
AT3G07390	Long Down
AT3G11650	Short–Long Down
AT3G12710	Short–Long Down
AT3G14240	Short–Long Down
AT3G14940	Long Down
AT3G15353	Long Down
AT3G16857	Short–Long Down
AT3G17100	Short–Long Down
AT3G17950	Short–Long Down
AT3G18050	Short–Long Down
AT3G19820	Short–Long Down
AT3G20080	Short–Long Down
AT3G22400	Short–Long Down
AT3G23450	Short–Long Down
AT3G32980	Long Down
AT3G46130	Short–Long Down
AT3G46490	Short–Long Down
AT3G47750	Long Down
AT3G48590	Short–Long Down
AT3G48740	Long Down
AT3G51600	Long Down
AT3G52110	Short–Long Down
AT3G53190	Short–Long Down
AT3G53650	Long Down
AT3G54460	Short–Long Down
AT3G54830	Short–Long Down
AT3G54880	Short–Long Down
AT3G56590	Long Down
AT3G56910	Long Down
AT3G57410	Short–Long Down
AT3G57790	Short–Long Down
AT3G58650	Short–Long Down
AT3G58850	Short–Long Down
AT3G59320	Short–Long Down
AT3G62110	Short–Long Down
AT4G00950	Short–Long Down
AT4G08930	Short–Long Down
AT4G11830	Long Down
AT4G15430	Short–Long Down
AT4G15500	Short–Long Down
AT4G16520	Short–Long Down
AT4G16990	Long Down
AT4G18740	Long Down
AT4G19410	Long Down
AT4G21326	Short–Long Down
AT4G22010	Short–Long Down
AT4G22840	Long Down
AT4G23820	Short–Long Down
AT4G24060	Short–Long Down
AT4G24510	Short–Long Down
AT4G24800	Short–Long Down
AT4G25170	Long Down
AT4G26220	Long Down
AT4G27300	Long Down
AT4G28050	Short–Long Down
AT4G28080	Short–Long Down
AT4G30410	Short–Long Down
AT4G33000	Short–Long Down
AT4G33640	Short–Long Down
AT4G34760	Short–Long Down
AT4G35780	Short–Long Down
AT4G36700	Short–Long Down
AT4G38770	Short–Long Down
AT5G01240	Short–Long Down
AT5G02370	Short–Long Down
AT5G02820	Short–Long Down
AT5G02890	Short–Long Down
AT5G03330	Short–Long Down
AT5G04220	Short–Long Down
AT5G05180	Short–Long Down
AT5G06970	Short–Long Down
AT5G07810	Short–Long Down
AT5G10390	Short–Long Down
AT5G10860	Short–Long Down
AT5G12050	Short–Long Down
AT5G13710	Short–Long Down
AT5G13840	Short–Long Down
AT5G15310	Long Down
AT5G15580	Short–Long Down
AT5G15780	Short–Long Down
AT5G16150	Short–Long Down
AT5G16480	Short–Long Down
AT5G16570	Short–Long Down
AT5G18070	Short–Long Down
AT5G18080	Short–Long Down
AT5G18860	Short–Long Down
AT5G20950	Short–Long Down
AT5G22050	Long Down
AT5G22580	Short–Long Down
AT5G22940	Short–Long Down
AT5G27100	Short–Long Down
AT5G27950	Short–Long Down
AT5G42680	Short–Long Down
AT5G43310	Short–Long Down
AT5G43780	Short–Long Down
AT5G44020	Short–Long Down
AT5G47650	Short–Long Down
AT5G47780	Long Down
AT5G49215	Short–Long Down
AT5G50740	Short–Long Down
AT5G53880	Short–Long Down
AT5G56540	Long Down
AT5G57580	Short–Long Down
AT5G59030	Long Down
AT5G60400	Short–Long Down
AT5G60490	Short–Long Down
AT5G61560	Short–Long Down
AT5G63140	Short–Long Down
AT5G66200	Short–Long Down
AT5G66230	Short–Long Down
AT5G66920	Long Down
AT1G01390	Short–Long Down
AT1G01580	Short–Long Down
AT1G02810	Long Down
AT1G03230	Short–Long Down
AT1G03600	Long Down
AT1G05200	Long Down
AT1G05260	Long Down
AT1G07320	Long Down
AT1G09390	Short–Long Down
AT1G09560	Short–Long Down
AT1G11080	Long Down
AT1G12320	Short–Long Down
AT1G12460	Short–Long Down
AT1G12750	Short–Long Down
AT1G12860	Short–Long Down
AT1G13420	Short–Long Down
AT1G14280	Long Down
AT1G14720	Short–Long Down
AT1G14890	Short–Long Down
AT1G15030	Long Down
AT1G15260	Short–Long Down
AT1G15530	Short–Long Down
AT1G16170	Short–Long Down
AT1G16390	Short–Long Down
AT1G16930	Short–Long Down
AT1G17140	Long Down
AT1G17190	Short–Long Down
AT1G19330	Short–Long Down
AT1G19720	Long Down
AT1G22330	Short–Long Down
AT1G23130	Long Down
AT1G23480	Short–Long Down
AT1G26150	Long Down
AT1G26761	Long Down
AT1G26945	Short–Long Down
AT1G28670	Short–Long Down
AT1G29450	Short–Long Down
AT1G29460	Short–Long Down
AT1G29500	Short–Long Down
AT1G29510	Short–Long Down
AT1G29520	Short–Long Down
AT1G30520	Short–Long Down
AT1G35680	Long Down
AT1G44000	Long Down
AT1G49750	Short–Long Down
AT1G49730	Short–Long Down
AT1G50010	Long Down
AT1G51805	Long Down
AT1G51850	Short–Long Down
AT1G53040	Short–Long Down
AT1G53210	Long Down
AT1G54130	Short–Long Down
AT1G54730	Short–Long Down
AT1G55160	Short–Long Down
AT1G55360	Short–Long Down
AT1G57980	Short–Long Down
AT1G58370	Short–Long Down
AT1G62770	Short–Long Down
AT1G63220	Short–Long Down
AT1G64860	Long Down
AT1G65480	Short–Long Down
AT1G65985	Short–Long Down
AT1G66890	Long Down
AT1G66980	Short–Long Down
AT1G66900	Long Down
AT1G67040	Short–Long Down
AT1G67400	Short–Long Down
AT1G67865	Long Down
AT1G68400	Short–Long Down
AT1G69530	Short–Long Down
AT1G71695	Long Down
AT1G71970	Short–Long Down
AT1G72200	Long Down
AT1G73110	Short–Long Down
AT1G74890	Short–Long Down
AT1G75180	Long Down
AT1G75460	Short–Long Down
AT1G75500	Short–Long Down
AT1G77460	Short–Long Down
AT1G77660	Long Down
AT1G79380	Short–Long Down
AT1G80650	Short–Long Down
AT2G01505	Short–Long Down
AT2G02960	Long Down
AT2G04690	Short–Long Down
AT2G04780	Short–Long Down
AT2G06850	Short–Long Down
AT2G14080	Short–Long Down
AT2G15292	Short–Long Down
AT2G15570	Short–Long Down
AT2G16005	Short–Long Down
AT2G16270	Short–Long Down
AT2G16500	Long Down
AT2G17560	Short–Long Down
AT2G17550	Short–Long Down
AT2G18300	Short–Long Down
AT2G20250	Short–Long Down
AT2G20570	Short–Long Down
AT2G21830	Long Down
AT2G22610	Short–Long Down
AT2G23430	Short–Long Down
AT2G23770	Short–Long Down
AT2G26580	Short–Long Down
AT2G28260	Short–Long Down
AT2G28550	Long Down
AT2G28780	Short–Long Down
AT2G29890	Short–Long Down
AT2G33330	Short–Long Down
AT2G34170	Short–Long Down
AT2G36400	Short–Long Down
AT2G37480	Short–Long Down
AT2G37640	Short–Long Down
AT2G38460	Short–Long Down
AT2G39470	Long Down
AT2G40410	Short–Long Down
AT2G40420	Short–Long Down
AT2G40490	Short–Long Down
AT2G40620	Long Down
AT2G40820	Short–Long Down
AT2G42750	Long Down
AT2G43030	Long Down
AT2G43200	Short–Long Down
AT2G43590	Short–Long Down
AT2G43920	Long Down
AT2G44450	Long Down
AT2G45850	Short–Long Down
AT2G46220	Short–Long Down
AT2G46530	Short–Long Down
AT3G03820	Short–Long Down
AT3G04880	Long Down
AT3G05730	Short–Long Down
AT3G06590	Short–Long Down
AT3G06740	Long Down
AT3G07360	Short–Long Down
AT3G07460	Short–Long Down
AT3G07540	Short–Long Down
AT3G08890	Long Down
AT3G09710	Short–Long Down
AT3G10340	Long Down
AT3G10660	Short–Long Down
AT3G11110	Short–Long Down
AT3G12610	Short–Long Down
AT3G13000	Short–Long Down
AT3G13120	Long Down
AT3G13690	Short–Long Down
AT3G14230	Short–Long Down
AT3G14410	Short–Long Down
AT3G14740	Short–Long Down
AT3G14760	Short–Long Down
AT3G15030	Short–Long Down
AT3G16180	Short–Long Down
AT3G16410	Short–Long Down
AT3G16670	Short–Long Down
AT3G16770	Short–Long Down
AT3G18890	Long Down
AT3G21460	Short–Long Down
AT3G23480	Short–Long Down
AT3G23640	Long Down
AT3G25717	Short–Long Down
AT3G26520	Long Down
AT3G27190	Long Down
AT3G28100	Short–Long Down
AT3G28860	Short–Long Down
AT3G28910	Short–Long Down
AT3G43960	Short–Long Down
AT3G45310	Long Down
AT3G45850	Short–Long Down
AT3G46280	Short–Long Down
AT3G47350	Short–Long Down
AT3G47560	Short–Long Down
AT3G47620	Short–Long Down
AT3G48100	Short–Long Down
AT3G53380	Short–Long Down
AT3G55060	Short–Long Down
AT3G55420	Short–Long Down
AT3G55710	Short–Long Down
AT3G56060	Short–Long Down
AT3G57800	Short–Long Down
AT3G61550	Short–Long Down
AT3G61680	Long Down
AT3G63240	Short–Long Down
AT4G00355	Short–Long Down
AT4G00400	Short–Long Down
AT4G01090	Short–Long Down
AT4G01410	Long Down
AT4G04700	Short–Long Down
AT4G07825	Short–Long Down
AT4G09000	Long Down
AT4G12420	Short–Long Down
AT4G12470	Short–Long Down
AT4G12730	Short–Long Down
AT4G13493	Short–Long Down
AT4G14330	Short–Long Down
AT4G14650	Short–Long Down
AT4G15630	Long Down
AT4G15800	Short–Long Down
AT4G17000	Short–Long Down
AT4G18670	Short–Long Down
AT4G19160	Short–Long Down
AT4G22756	Short–Long Down
AT4G23840	Short–Long Down
AT4G24805	Short–Long Down
AT4G25870	Short–Long Down
AT4G26530	Short–Long Down
AT4G26690	Short–Long Down
AT4G27710	Short–Long Down
AT4G28190	Short–Long Down
AT4G29260	Short–Long Down
AT4G30400	Long Down
AT4G30670	Short–Long Down
AT4G31650	Short–Long Down
AT4G31910	Short–Long Down
AT4G32460	Short–Long Down
AT4G32650	Short–Long Down
AT4G33220	Short–Long Down
AT4G33790	Short–Long Down
AT4G35310	Short–Long Down
AT4G37550	Short–Long Down
AT4G38680	Long Down
AT4G39400	Long Down
AT5G01750	Long Down
AT5G03150	Short–Long Down
AT5G04040	Short–Long Down
AT5G04490	Short–Long Down
AT5G05890	Short–Long Down
AT5G07000	Short–Long Down
AT5G07610	Short–Long Down
AT5G07840	Short–Long Down
AT5G08280	Short–Long Down
AT5G10770	Short–Long Down
AT5G11550	Short–Long Down
AT5G11800	Short–Long Down
AT5G15210	Short–Long Down
AT5G15350	Short–Long Down
AT5G16000	Short–Long Down
AT5G16030	Short–Long Down
AT5G16560	Short–Long Down
AT5G18030	Short–Long Down
AT5G18630	Short–Long Down
AT5G18640	Short–Long Down
AT5G19780	Short–Long Down
AT5G20110	Short–Long Down
AT5G23860	Short–Long Down
AT5G24930	Long Down
AT5G26230	Short–Long Down
AT5G26850	Short–Long Down
AT5G27360	Long Down
AT5G38940	Long Down
AT5G39030	Short–Long Down
AT5G39590	Long Down
AT5G40730	Short–Long Down
AT5G41810	Long Down
AT5G42100	Long Down
AT5G42180	Long Down
AT5G43350	Long Down
AT5G43830	Long Down
AT5G44680	Short–Long Down
AT5G46690	Short–Long Down
AT5G46780	Short–Long Down
AT5G47560	Short–Long Down
AT5G47770	Long Down
AT5G48545	Long Down
AT5G50000	Short–Long Down
AT5G51460	Long Down
AT5G51970	Long Down
AT5G53250	Short–Long Down
AT5G56220	Short–Long Down
AT5G57700	Short–Long Down
AT5G57685	Short–Long Down
AT5G57780	Short–Long Down
AT5G57970	Long Down
AT5G59430	Short–Long Down
AT5G59750	Short–Long Down
AT5G60660	Short–Long Down
AT5G65060	Short–Long Down
AT5G65390	Short–Long Down
AT5G66050	Short–Long Down
AT5G67385	Long Down
AT1G01180	Short–Long Down
AT1G01430	Short–Long Down
AT1G01440	Short–Long Down
AT1G01550	Long Down
AT1G01610	Long Down
AT1G01790	Long Down
AT1G03130	Short–Long Down
AT1G03440	Short–Long Down
AT1G04530	Long Down
AT1G05207	Short–Long Down
AT1G05320	Short–Long Down
AT1G05470	Short–Long Down
AT1G05630	Short–Long Down
AT1G06090	Short–Long Down
AT1G06410	Short–Long Down
AT1G06680	Long Down
AT1G06850	Short–Long Down
AT1G07240	Short–Long Down
AT1G07650	Short–Long Down
AT1G08320	Long Down
AT1G08380	Short–Long Down
AT1G08390	Long Down
AT1G08520	Long Down
AT1G08810	Short–Long Down
AT1G09440	Short–Long Down
AT1G09740	Long Down
AT1G10360	Long Down
AT1G10682	Long Down
AT1G10850	Short–Long Down
AT1G12040	Short–Long Down
AT1G12230	Long Down
AT1G12440	Short–Long Down
AT1G12450	Short–Long Down
AT1G12500	Short–Long Down
AT1G12900	Short–Long Down
AT1G13100	Short–Long Down
AT1G13170	Short–Long Down
AT1G13110	Short–Long Down
AT1G13250	Short–Long Down
AT1G13300	Short–Long Down
AT1G14350	Short–Long Down
AT1G14460	Long Down
AT1G14700	Long Down
AT1G14860	Long Down
AT1G15820	Long Down
AT1G16260	Long Down
AT1G17200	Long Down
AT1G18620	Short–Long Down
AT1G18810	Short–Long Down
AT1G19000	Short–Long Down
AT1G19110	Long Down
AT1G19220	Short–Long Down
AT1G19350	Short–Long Down
AT1G19450	Long Down
AT1G19740	Long Down
AT1G20190	Short–Long Down
AT1G20330	Short–Long Down
AT1G20340	Long Down
AT1G21060	Short–Long Down
AT1G21500	Long Down
AT1G21830	Short–Long Down
AT1G22060	Short–Long Down
AT1G22630	Long Down
AT1G22710	Long Down
AT1G22690	Short–Long Down
AT1G22885	Short–Long Down
AT1G22910	Short–Long Down
AT1G23080	Short–Long Down
AT1G23720	Long Down
AT1G25440	Short–Long Down
AT1G25480	Short–Long Down
AT1G26920	Short–Long Down
AT1G27190	Short–Long Down
AT1G27500	Short–Long Down
AT1G27950	Long Down
AT1G28130	Long Down
AT1G28440	Short–Long Down
AT1G29025	Long Down
AT1G29280	Short–Long Down
AT1G29430	Short–Long Down
AT1G29660	Short–Long Down
AT1G29820	Long Down
AT1G29910	Short–Long Down
AT1G29920	Short–Long Down
AT1G29930	Short–Long Down
AT1G30200	Short–Long Down
AT1G30380	Long Down
AT1G30440	Short–Long Down
AT1G30570	Short–Long Down
AT1G30870	Short–Long Down
AT1G31330	Long Down
AT1G31420	Long Down
AT1G32060	Long Down
AT1G33240	Short–Long Down
AT1G33250	Short–Long Down
AT1G34200	Short–Long Down
AT1G35670	Short–Long Down
AT1G44446	Short–Long Down
AT1G44770	Short–Long Down
AT1G48480	Short–Long Down
AT1G48880	Short–Long Down
AT1G48930	Short–Long Down
AT1G49860	Short–Long Down
AT1G49975	Short–Long Down
AT1G50480	Short–Long Down
AT1G51500	Long Down
AT1G52060	Long Down
AT1G52070	Long Down
AT1G52100	Short–Long Down
AT1G52190	Short–Long Down
AT1G52220	Long Down
AT1G52230	Short–Long Down
AT1G53840	Short–Long Down
AT1G54780	Long Down
AT1G54820	Short–Long Down
AT1G54970	Short–Long Down
AT1G55120	Short–Long Down
AT1G55670	Long Down
AT1G56720	Short–Long Down
AT1G58602	Short–Long Down
AT1G60010	Short–Long Down
AT1G60550	Short–Long Down
AT1G60870	Short–Long Down
AT1G61520	Long Down
AT1G61590	Long Down
AT1G61900	Long Down
AT1G62200	Short–Long Down
AT1G62380	Long Down
AT1G63360	Long Down
AT1G64670	Long Down
AT1G64740	Long Down
AT1G64720	Short–Long Down
AT1G65010	Short–Long Down
AT1G65230	Long Down
AT1G65295	Short–Long Down
AT1G65590	Short–Long Down
AT1G65960	Long Down
AT1G66200	Long Down
AT1G66140	Short–Long Down
AT1G66270	Short–Long Down
AT1G66280	Short–Long Down
AT1G66150	Short–Long Down
AT1G66190	Short–Long Down
AT1G66230	Short–Long Down
AT1G67050	Short–Long Down
AT1G67590	Short–Long Down
AT1G67740	Long Down
AT1G67900	Short–Long Down
AT1G68520	Short–Long Down
AT1G68780	Short–Long Down
AT1G69160	Short–Long Down
AT1G69580	Long Down
AT1G69780	Short–Long Down
AT1G70100	Short–Long Down
AT1G70160	Short–Long Down
AT1G70230	Short–Long Down
AT1G70410	Long Down
AT1G70560	Short–Long Down
AT1G70850	Short–Long Down
AT1G70940	Short–Long Down
AT1G71020	Short–Long Down
AT1G71980	Long Down
AT1G72010	Short–Long Down
AT1G72140	Short–Long Down
AT1G72160	Short–Long Down
AT1G72880	Short–Long Down
AT1G73020	Short–Long Down
AT1G74370	Short–Long Down
AT1G74470	Long Down
AT1G74800	Short–Long Down
AT1G75420	Short–Long Down
AT1G75540	Short–Long Down
AT1G75690	Long Down
AT1G75820	Short–Long Down
AT1G76100	Short–Long Down
AT1G76110	Short–Long Down
AT1G76890	Short–Long Down
AT1G76990	Short–Long Down
AT1G77490	Long Down
AT1G77690	Short–Long Down
AT1G78090	Long Down
AT1G78110	Short–Long Down
AT1G78170	Short–Long Down
AT1G78300	Long Down
AT1G79040	Long Down
AT1G79670	Short–Long Down
AT1G79720	Short–Long Down
AT1G79790	Long Down
AT1G80460	Long Down
AT1G80560	Long Down
AT1G80640	Short–Long Down
AT2G01420	Short–Long Down
AT2G01520	Long Down
AT2G01570	Long Down
AT2G01950	Short–Long Down
AT2G02080	Short–Long Down
AT2G02780	Short–Long Down
AT2G02820	Short–Long Down
AT2G02950	Short–Long Down
AT2G03350	Short–Long Down
AT2G03750	Short–Long Down
AT2G05070	Short–Long Down
AT2G05100	Long Down
AT2G05160	Short–Long Down
AT2G06025	Short–Long Down
AT2G06520	Long Down
AT2G07050	Short–Long Down
AT2G07680	Short–Long Down
AT2G10940	Short–Long Down
AT2G16280	Short–Long Down
AT2G17540	Short–Long Down
AT2G18328	Short–Long Down
AT2G18560	Short–Long Down
AT2G18890	Short–Long Down
AT2G18910	Short–Long Down
AT2G19620	Short–Long Down
AT2G19760	Long Down
AT2G19780	Short–Long Down
AT2G19880	Short–Long Down
AT2G19970	Short–Long Down
AT2G20230	Long Down
AT2G20260	Long Down
AT2G20950	Short–Long Down
AT2G21045	Long Down
AT2G21080	Short–Long Down
AT2G21840	Long Down
AT2G22125	Short–Long Down
AT2G22660	Short–Long Down
AT2G23030	Long Down
AT2G23600	Short–Long Down
AT2G24150	Short–Long Down
AT2G24580	Long Down
AT2G24790	Long Down
AT2G24980	Short–Long Down
AT2G25810	Short–Long Down
AT2G25980	Short–Long Down
AT2G26250	Long Down
AT2G26910	Short–Long Down
AT2G27050	Short–Long Down
AT2G27060	Short–Long Down
AT2G27770	Short–Long Down
AT2G28930	Short–Long Down
AT2G28950	Short–Long Down
AT2G29320	Short–Long Down
AT2G29650	Long Down
AT2G29750	Short–Long Down
AT2G30440	Short–Long Down
AT2G30520	Short–Long Down
AT2G30570	Long Down
AT2G31110	Short–Long Down
AT2G31270	Short–Long Down
AT2G32010	Short–Long Down
AT2G32300	Long Down
AT2G32450	Short–Long Down
AT2G32710	Short–Long Down
AT2G32970	Short–Long Down
AT2G33170	Short–Long Down
AT2G33540	Short–Long Down
AT2G33990	Short–Long Down
AT2G34060	Short–Long Down
AT2G34680	Short–Long Down
AT2G35050	Short–Long Down
AT2G35260	Long Down
AT2G36100	Long Down
AT2G36310	Short–Long Down
AT2G36690	Long Down
AT2G37460	Short–Long Down
AT2G38040	Long Down
AT2G39870	Short–Long Down
AT2G40020	Short–Long Down
AT2G40260	Short–Long Down
AT2G40330	Short–Long Down
AT2G40880	Long Down
AT2G41310	Short–Long Down
AT2G41740	Long Down
AT2G42190	Short–Long Down
AT2G42220	Short–Long Down
AT2G42300	Short–Long Down
AT2G42690	Short–Long Down
AT2G43560	Long Down
AT2G43940	Short–Long Down
AT2G44210	Short–Long Down
AT2G44920	Long Down
AT2G45180	Short–Long Down
AT2G45190	Short–Long Down
AT2G45540	Short–Long Down
AT2G45970	Long Down
AT2G46710	Short–Long Down
AT2G46820	Long Down
AT2G46870	Short–Long Down
AT2G47450	Short–Long Down
AT2G47940	Long Down
AT3G01190	Short–Long Down
AT3G01480	Short–Long Down
AT3G01550	Long Down
AT3G01690	Short–Long Down
AT3G01860	Short–Long Down
AT3G02110	Long Down
AT3G02340	Short–Long Down
AT3G02470	Long Down
AT3G04730	Short–Long Down
AT3G05727	Short–Long Down
AT3G06060	Short–Long Down
AT3G06080	Short–Long Down
AT3G06150	Short–Long Down
AT3G06330	Short–Long Down
AT3G06750	Short–Long Down
AT3G06770	Short–Long Down
AT3G07310	Short–Long Down
AT3G07340	Short–Long Down
AT3G07470	Short–Long Down
AT3G07570	Short–Long Down
AT3G07990	Short–Long Down
AT3G08600	Short–Long Down
AT3G08920	Short–Long Down
AT3G08940	Short–Long Down
AT3G09410	Long Down
AT3G09580	Short–Long Down
AT3G09925	Long Down
AT3G10360	Long Down
AT3G10760	Short–Long Down
AT3G10960	Short–Long Down
AT3G11700	Short–Long Down
AT3G11760	Short–Long Down
AT3G11800	Short–Long Down
AT3G12110	Long Down
AT3G13040	Long Down
AT3G13060	Long Down
AT3G13720	Short–Long Down
AT3G13810	Short–Long Down
AT3G13980	Short–Long Down
AT3G15820	Short–Long Down
AT3G16000	Short–Long Down
AT3G16140	Long Down
AT3G16370	Short–Long Down
AT3G16430	Short–Long Down
AT3G16440	Short–Long Down
AT3G16520	Short–Long Down
AT3G16630	Long Down
AT3G16850	Short–Long Down
AT3G17340	Short–Long Down
AT3G17350	Short–Long Down
AT3G17650	Long Down
AT3G18560	Long Down
AT3G18980	Short–Long Down
AT3G19400	Short–Long Down
AT3G19850	Short–Long Down
AT3G20380	Short–Long Down
AT3G20820	Long Down
AT3G21055	Short–Long Down
AT3G21230	Short–Long Down
AT3G22970	Short–Long Down
AT3G23050	Long Down
AT3G23175	Long Down
AT3G23190	Short–Long Down
AT3G23590	Short–Long Down
AT3G23805	Short–Long Down
AT3G23880	Short–Long Down
AT3G24480	Short–Long Down
AT3G24630	Short–Long Down
AT3G25070	Short–Long Down
AT3G25930	Short–Long Down
AT3G26030	Short–Long Down
AT3G26490	Short–Long Down
AT3G26650	Long Down
AT3G26700	Short–Long Down
AT3G26932	Short–Long Down
AT3G27690	Short–Long Down
AT3G28040	Short–Long Down
AT3G28130	Short–Long Down
AT3G28200	Short–Long Down
AT3G28550	Long Down
AT3G43720	Short–Long Down
AT3G43800	Short–Long Down
AT3G45070	Short–Long Down
AT3G45230	Short–Long Down
AT3G45710	Short–Long Down
AT3G45780	Short–Long Down
AT3G45980	Short–Long Down
AT3G46550	Short–Long Down
AT3G46590	Short–Long Down
AT3G46780	Long Down
AT3G46820	Short–Long Down
